player ID, trial, timestamp, x, y, z, rotx, roty, rotz
,1,06:01:59:720,15.34293,1.09,13.10444,0,-0.9680113,0
,1,06:02:01:755,11.47276,1.09,3.725911,0,-0.9805536,0
,1,06:02:03:579,7.963239,1.08,-4.690387,0,-0.9805536,0
,1,06:02:05:365,4.528214,1.08,-12.92803,0,-0.9805536,0
,1,06:02:07:245,0.07252513,1.08,-21.12367,0,-0.944729,0
,1,06:02:08:963,-5.251548,1.08,-27.87069,0,-0.944729,0
,1,06:02:10:796,-10.65911,1.08,-35.26612,0,-0.9547359,0
,1,06:02:12:814,-17.67254,1.08,-42.39077,0,-0.9142196,0
,1,06:02:14:722,-24.81006,1.08,-48.60369,0,-0.8548592,0
,1,06:02:16:616,-33.84872,1.08,-51.05912,0,-0.7825767,0
,1,06:02:18:478,-42.95507,1.08,-52.98516,0,-0.7763546,0
player ID, trial, timestamp, x, y, z, rotx, roty, rotz
,1,06:03:30:592,-44.81209,1.08,-55.56746,0,-0.05573368,0
,1,06:03:32:258,-45.71488,1.08,-54.09623,0,-0.641208,0
,1,06:03:34:128,-44.00551,1.08,-48.91524,0,0.1469044,0
,1,06:03:35:793,-42.7202,1.08,-44.2803,0,0.1305633,0
,1,06:03:37:627,-41.1025,1.08,-35.3348,0,-0.02730144,0
,1,06:03:39:225,-41.36761,1.08,-30.50811,0,-0.03104742,0
,1,06:03:41:225,-42.77617,1.08,-20.62723,0,-0.08782639,0
,1,06:03:43:208,-44.51299,1.08,-10.85418,0,-0.08782639,0
,1,06:03:45:176,-47.73113,1.08,-1.599603,0,-0.1902925,0
,1,06:03:47:027,-45.87207,1.08,7.096633,0,0.1382734,0
,1,06:03:48:615,-43.65381,1.08,14.71898,0,0.1936315,0
,1,06:03:50:255,-41.4852,1.08,22.38781,0,-0.09913673,0
,1,06:03:51:941,-46.67175,1.08,28.84087,0,-0.3432555,0
,1,06:03:53:649,-46.12079,1.08,36.80813,0,0.06934724,0
,1,06:03:55:292,-45.32125,1.08,44.9718,0,-0.02569153,0
,1,06:03:56:892,-46.24088,1.08,52.85049,0,-0.2296402,0
,1,06:03:58:536,-47.48642,1.08,59.91133,0,0.4650069,0
,1,06:04:00:287,-38.91537,1.08,61.28011,0,0.6319432,0
,1,06:04:01:992,-30.52763,1.08,62.55265,0,0.7267395,0
,1,06:04:03:773,-21.67146,1.08,61.79655,0,0.772628,0
,1,06:04:05:557,-12.84327,1.08,61.92525,0,0.6608362,0
,1,06:04:07:354,-3.899365,1.08,62.31845,0,0.7728249,0
,1,06:04:09:081,4.004929,1.08,58.93507,0,0.8491235,0
,1,06:04:11:066,4.15028,1.08,50.10126,0,0.9995496,0
,1,06:04:12:763,4.791325,1.08,41.63644,0,0.9989672,0
,1,06:04:14:555,7.954329,1.08,33.45343,0,0.9616377,0
,1,06:04:16:433,5.858472,1.08,25.17604,0,0.9754266,0
,1,06:04:18:208,2.158318,1.08,17.15622,0,0.9974617,0
,1,06:04:19:922,2.349193,1.08,8.667138,0,0.995738,0
,1,06:04:21:594,3.529833,1.08,0.4051437,0,0.999837,0
,1,06:04:23:384,1.909446,1.08,-8.340666,0,0.9884082,0
,1,06:04:25:065,1.217198,1.08,-16.46318,0,0.9997605,0
,1,06:04:26:693,0.6549875,1.08,-24.58101,0,0.9992089,0
,1,06:04:28:282,-0.4203919,1.08,-32.4496,0,0.9964023,0
,1,06:04:29:871,-1.700012,1.08,-40.28871,0,0.9969088,0
,1,06:04:31:435,-2.924847,1.08,-48.01109,0,0.9969088,0
,1,06:04:33:011,-4.159706,1.08,-55.79667,0,0.9969088,0
,1,06:04:34:749,3.625144,1.08,-58.14419,0,0.772052,0
,1,06:04:36:498,12.26304,1.08,-58.24888,0,0.6470703,0
,1,06:04:38:304,20.31989,1.08,-60.65119,0,0.7759376,0
,1,06:04:39:904,28.15275,1.08,-62.28474,0,0.7759376,0
,1,06:04:41:705,37.04786,1.08,-62.34092,0,0.63016,0
,1,06:04:43:407,45.25189,1.08,-62.17181,0,0.7751728,0
,1,06:04:44:971,52.92507,1.08,-63.7027,0,0.7712203,0
,1,06:04:46:828,56.0682,1.08,-58.55278,0,0.1967417,0
,1,06:04:48:508,60.25288,1.08,-51.29199,0,0.1894757,0
,1,06:04:50:085,62.94441,1.08,-43.88348,0,0.1703082,0
,1,06:04:51:713,65.22953,1.08,-36.12262,0,0.02195515,0
,1,06:04:53:413,63.99241,1.08,-27.81613,0,-0.1606837,0
,1,06:04:55:092,61.48502,1.08,-19.82705,0,0.02217988,0
,1,06:04:56:662,61.88427,1.08,-11.98885,0,0.02547005,0
,1,06:04:58:222,62.28153,1.08,-4.197916,0,0.02547005,0
,1,06:04:59:809,62.55574,1.08,3.7326,0,0.01315351,0
,1,06:05:01:408,62.47244,1.08,11.72244,0,-0.01547281,0
,1,06:05:03:322,60.32635,1.08,20.91848,0,-0.01438132,0
,1,06:05:04:939,60.02841,1.08,28.99132,0,-0.02240234,0
,1,06:05:06:567,59.66335,1.08,37.13303,0,-0.02240234,0
,1,06:05:08:283,58.05754,1.08,45.05118,0,-0.1702376,0
,1,06:05:10:175,53.23848,1.08,44.98255,0,-0.7204031,0
,1,06:05:12:081,43.71699,1.08,44.61844,0,-0.7344171,0
,1,06:05:14:246,44.63713,1.09,37.72207,0,-0.7953638,0
player ID, trial, timestamp, x, y, z, rotx, roty, rotz
,1,06:07:20:171,-45.1,1.08,-55.6,0,0,0
,1,06:07:22:496,-45.1,1.08,-55.6,0,-0.7720389,0
player ID, trial, timestamp, x, y, z, rotx, roty, rotz
,1,0.0008527,-39.9,-0.3434159,-58.9,0,-0.4448465,0
,1,0.0017471,-39.9,-1.7038,-58.9,0,-0.4452063,0
,1,0.0026523,-39.9,-3.60575,-58.9,0,-0.428602,0
,1,0.00359,-39.9,-6.453321,-58.9,0,-0.427546,0
player ID, trial, timestamp, x, y, z, rotx, roty, rotz
,1,0.0058786,-39.9,1.08,-58.9,0,0.3960794,0
,1,0.0120533,-39.9,1.08,-58.9,0,0.3960794,0
,1,0.0187259,-39.9,1.08,-58.9,0,0.3960794,0
,1,0.025486,-39.9,1.08,-58.9,0,0.3960794,0
,1,0.0326411,-39.9,1.08,-58.9,0,0.3960794,0
,1,0.0386202,-39.9,1.08,-58.9,0,0.3960794,0
,1,0.0448765,-39.9,1.08,-58.9,0,0.3960794,0
,1,0.0519113,-39.9,1.08,-58.9,0,0.3960794,0
,1,0.0584551,-39.9,1.08,-58.9,0,0.3960794,0
,1,0.06448,-39.9,1.08,-58.9,0,0.3960794,0
,1,0.0717098,-39.9,1.08,-58.9,0,0.3960794,0
,1,0.0782694,-39.9,1.08,-58.9,0,0.3960794,0
,1,0.0848344,-39.9,1.08,-58.9,0,0.3960794,0
,1,0.09100749,-39.9,1.08,-58.9,0,0.3960794,0
,1,0.09695739,-39.9,1.08,-58.9,0,0.3960794,0
,1,0.1049971,-39.9,1.08,-58.9,0,-0.08299728,0
,1,0.1145892,-44.8501,1.08,-48.2092,0,0.3096944,0
,1,0.1322888,-43.96191,1.08,-33.15646,0,-0.009422814,0
,1,0.140752,-43.03597,1.08,-22.70427,0,0.3733962,0
player ID, trial, timestamp, x, y, z, rotx, roty, rotz
,1,0.0084774,-39.61867,1.08,-56.59566,0,-0.9987133,0
,1,0.0157907,-45.46918,1.08,-50.71833,0,-0.5653381,0
,1,0.0217373,-45.46918,1.08,-50.71833,0,-0.6126114,0
,1,0.0332486,-45.46918,1.08,-50.71833,0,-0.2448866,0
,1,0.0436339,-43.96265,1.08,-44.80225,0,0.2776836,0
,1,0.0512696,-45.82577,1.08,-31.16522,0,0.2082491,0
,1,0.0600976,-45.35897,1.08,-18.75677,0,0.05560477,0
,1,0.0714785,-46.06593,1.08,-8.695875,0,0.739897,0
,1,0.0997148,-45.52806,1.08,-1.782967,0,0.8183743,0
,1,0.1092499,-46.28701,1.08,-1.12475,0,0.8419151,0
,1,0.1394431,-43.99898,1.08,-9.368725,0,-0.3170421,0
,1,0.1481687,-46.73262,1.08,5.502748,0,-0.09899787,0
,1,0.1576042,-45.02121,1.08,19.124,0,-0.4552332,0
,1,0.1648849,-40.72707,1.08,33.76809,0,-0.6643545,0
,1,0.1737516,-41.37323,1.08,39.53648,0,-0.9908454,0
,1,0.1811117,-43.78105,1.08,21.53785,0,-0.7121765,0
,1,0.1912494,-48.40186,1.08,25.09768,0,0.998673,0
,1,0.2232208,-47.55982,1.08,13.49018,0,-0.6334392,0
,1,0.2294368,-42.52045,1.08,22.49887,0,-0.480424,0
,1,0.2624153,-46.40932,1.08,29.82807,0,-0.4441467,0
player ID, trial, timestamp, x, y, z, rotx, roty, rotz
,1,0.0093962,-39.9,1.08,-58.9,0,0.4831928,0
,1,0.0187015,-39.9,1.08,-58.9,0,0.6687977,0
,1,0.0260061,-45.04457,1.08,-45.36361,0,0.3516782,0
,1,0.0382815,-46.23546,1.08,-28.60043,0,-0.07409848,0
,1,0.0491267,-43.52492,1.08,-12.55417,0,0.861299,0
,1,0.0602556,-43.36926,1.08,-28.17617,0,0.9302318,0
,1,0.0685008,-42.16564,1.08,-47.60846,0,0.876797,0
,1,0.0754024,-44.08569,1.08,-54.47175,0,0.7254441,0
,1,0.0844778,-34.84362,1.08,-54.36362,0,0.6416178,0
,1,0.09218121,-41.86993,1.08,-56.37095,0,0.6680256,0
,1,0.09985811,-44.12314,1.08,-54.36952,0,0.6680256,0
,1,0.1138639,-34.20905,1.08,-55.44133,0,0.6680256,0
,1,0.1232956,-44.00688,1.08,-47.88131,0,-0.2547095,0
,1,0.1332364,-45.20097,1.08,-36.15572,0,0.1528922,0
,1,0.1461725,-43.77054,1.08,-29.20886,0,-0.02019712,0
,1,0.1532421,-44.61207,1.08,-16.92835,0,0.08446451,0
,1,0.1613043,-46.35059,1.08,-6.928285,0,0.08677531,0
,1,0.1704227,-46.48305,1.08,4.234338,0,-0.09667524,0
,1,0.1787072,-44.15012,1.08,14.49942,0,-0.153056,0
,1,0.185024,-45.58043,1.08,25.60145,0,0.189884,0
,1,0.192028,-46.68417,1.08,36.96286,0,-0.03249851,0
,1,0.1985399,-45.25918,1.08,47.83264,0,-0.06580378,0
,1,0.2080304,-44.77258,1.08,60.83187,0,0.1914652,0
,1,0.2142624,-37.98117,1.08,69.46301,0,-0.5952801,0
,1,0.2202508,-35.59993,1.08,69.44593,0,0.560404,0
,1,0.2267999,-37.59601,1.08,69.49233,0,-0.1005401,0
,1,0.2379916,-26.44379,1.08,69.49699,0,-0.7232086,0
,1,0.2450443,-16.90379,1.08,69.48603,0,-0.6589404,0
,1,0.2548125,-1.000626,1.08,69.49301,0,-0.7692556,0
,1,0.2612108,11.41943,1.08,69.43812,0,-0.6708083,0
,1,0.2676953,25.87268,1.08,67.32011,0,-0.6860336,0
,1,0.2767969,29.53181,1.08,58.15285,0,0.3836075,0
,1,0.2859218,31.12299,1.08,59.94825,0,-0.0789546,0
